ts,bearing,raw,confidence,snr_db,coherence,signal_strength
2026-02-05T06:00:02.522Z,150.8,252.8,0.00,-43.5,0.00,0.01
2026-02-05T06:00:02.523Z,197.9,306.3,0.15,-43.4,0.38,0.01
2026-02-05T06:00:02.523Z,242.5,260.2,0.13,-43.3,0.32,0.01
2026-02-05T06:00:02.523Z,200.1,33.8,0.14,-43.3,0.34,0.01
2026-02-05T06:00:02.523Z,230.2,297.8,0.14,-43.7,0.35,0.01
2026-02-05T06:00:02.523Z,210.0,152.2,0.02,-42.3,0.05,0.01
2026-02-05T06:00:02.524Z,206.3,287.6,0.15,-41.7,0.38,0.01
2026-02-05T06:00:02.524Z,205.6,256.6,0.15,-43.1,0.38,0.01
2026-02-05T06:00:02.524Z,218.7,99.3,0.03,-42.5,0.08,0.01
2026-02-05T06:00:02.524Z,198.9,198.9,0.10,-43.7,0.26,0.01
2026-02-05T06:00:02.524Z,178.2,48.6,0.08,-45.7,0.19,0.01
2026-02-05T06:00:02.525Z,181.6,304.5,0.10,-45.3,0.24,0.01
2026-02-05T06:00:02.525Z,146.7,82.1,0.05,-47.8,0.12,0.00
2026-02-05T06:00:02.525Z,147.2,101.9,0.10,-44.7,0.24,0.01
2026-02-05T06:00:02.525Z,154.0,232.8,0.13,-42.4,0.31,0.01
2026-02-05T06:00:02.525Z,204.9,303.3,0.10,-50.3,0.25,0.00
2026-02-05T06:00:02.526Z,195.8,258.8,0.12,-40.4,0.30,0.01
2026-02-05T06:00:02.526Z,237.4,290.5,0.15,-41.5,0.37,0.01
2026-02-05T06:00:02.526Z,276.6,297.8,0.20,-39.8,0.50,0.01
2026-02-05T06:00:02.526Z,284.1,270.2,0.00,-42.3,0.00,0.01
2026-02-05T06:00:02.526Z,286.5,315.3,0.20,-37.1,0.50,0.01
2026-02-05T06:00:02.527Z,305.9,355.7,0.19,-38.2,0.46,0.01
2026-02-05T06:00:02.527Z,317.8,349.8,0.19,-39.5,0.46,0.01
2026-02-05T06:00:02.527Z,328.9,353.7,0.18,-40.4,0.46,0.01
2026-02-05T06:00:02.527Z,311.8,184.6,0.00,-40.1,0.00,0.01
2026-02-05T06:00:02.527Z,274.5,128.6,0.00,-39.4,0.00,0.01
2026-02-05T06:00:02.528Z,263.7,301.9,0.17,-39.7,0.43,0.01
2026-02-05T06:00:02.528Z,194.3,2.5,0.19,-39.8,0.46,0.01
2026-02-05T06:00:02.528Z,144.2,103.2,0.14,-41.2,0.34,0.01
2026-02-05T06:00:02.528Z,136.7,147.2,0.10,-36.5,0.23,0.01
2026-02-05T06:00:02.528Z,162.3,256.4,0.04,-36.1,0.09,0.02
2026-02-05T06:00:02.528Z,150.4,242.6,0.07,-36.1,0.16,0.02
2026-02-05T06:00:02.529Z,181.3,157.2,0.03,-35.1,0.07,0.02
2026-02-05T06:00:02.529Z,182.1,106.9,0.00,-35.3,0.00,0.02
2026-02-05T06:00:02.529Z,196.3,218.3,0.04,-35.5,0.08,0.02
2026-02-05T06:00:02.529Z,176.8,159.1,0.00,-37.9,0.00,0.01
2026-02-05T06:00:02.529Z,131.8,17.3,0.09,-37.7,0.23,0.01
2026-02-05T06:00:02.530Z,132.4,160.3,0.00,-44.1,0.00,0.01
2026-02-05T06:00:02.530Z,113.2,11.1,0.13,-40.1,0.32,0.01
2026-02-05T06:00:02.530Z,126.1,282.7,0.08,-42.0,0.20,0.01
2026-02-05T06:00:02.530Z,150.0,278.7,0.04,-38.3,0.09,0.01
2026-02-05T06:00:02.530Z,207.9,306.6,0.00,-39.8,0.00,0.01
2026-02-05T06:00:02.531Z,185.7,49.6,0.16,-39.1,0.39,0.01
2026-02-05T06:00:02.531Z,207.3,118.6,0.11,-46.0,0.28,0.01
2026-02-05T06:00:02.531Z,152.4,8.6,0.13,-44.7,0.33,0.01
2026-02-05T06:00:02.531Z,137.4,203.4,0.05,-35.9,0.12,0.02
2026-02-05T06:00:02.531Z,123.4,236.9,0.15,-40.2,0.37,0.01
2026-02-05T06:00:02.532Z,157.1,218.1,0.00,-39.4,0.00,0.01
2026-02-05T06:00:02.532Z,193.6,301.3,0.17,-43.2,0.41,0.01
2026-02-05T06:00:02.532Z,192.3,1.9,0.22,-35.6,0.54,0.02
2026-02-05T06:00:02.532Z,201.1,247.4,0.00,-38.6,0.00,0.01
2026-02-05T06:00:02.532Z,183.5,148.9,0.00,-40.8,0.00,0.01
2026-02-05T06:00:02.533Z,198.4,292.6,0.17,-42.9,0.43,0.01
2026-02-05T06:00:02.533Z,205.8,338.2,0.19,-37.0,0.46,0.01
2026-02-05T06:00:02.533Z,229.7,121.6,0.00,-35.1,0.00,0.02
2026-02-05T06:00:02.533Z,182.9,13.3,0.07,-50.1,0.17,0.00
2026-02-05T06:00:02.533Z,204.4,256.5,0.03,-37.9,0.06,0.01
2026-02-05T06:00:02.534Z,203.5,288.0,0.11,-37.2,0.27,0.01
2026-02-05T06:00:02.534Z,148.8,64.5,0.17,-40.8,0.42,0.01
2026-02-05T06:00:02.534Z,168.3,219.2,0.02,-40.3,0.04,0.01
2026-02-05T06:00:02.534Z,228.8,315.8,0.15,-39.6,0.36,0.01
2026-02-05T06:00:02.534Z,215.6,190.2,0.00,-37.8,0.00,0.01
2026-02-05T06:00:02.534Z,175.4,87.2,0.16,-44.0,0.39,0.01
2026-02-05T06:00:02.535Z,227.0,322.7,0.13,-49.4,0.33,0.00
2026-02-05T06:00:02.535Z,185.4,11.0,0.10,-53.0,0.25,0.00
2026-02-05T06:00:02.535Z,142.7,102.2,0.08,-37.7,0.18,0.01
2026-02-05T06:00:02.535Z,161.4,283.8,0.00,-56.5,0.00,0.00
2026-02-05T06:00:02.535Z,145.1,5.6,0.17,-44.3,0.43,0.01
2026-02-05T06:00:02.536Z,150.4,349.6,0.22,-38.4,0.55,0.01
2026-02-05T06:00:02.536Z,150.1,9.2,0.18,-41.2,0.45,0.01
2026-02-05T06:00:02.536Z,195.6,329.9,0.27,-34.7,0.66,0.02
2026-02-05T06:00:02.536Z,146.7,39.1,0.19,-39.4,0.46,0.01
2026-02-05T06:00:02.536Z,194.7,245.5,0.00,-35.3,0.00,0.02
2026-02-05T06:00:02.537Z,148.1,116.9,0.18,-40.8,0.44,0.01
2026-02-05T06:00:02.537Z,171.0,123.8,0.00,-37.9,0.00,0.01
2026-02-05T06:00:02.537Z,151.7,233.3,0.00,-38.5,0.00,0.01
2026-02-05T06:00:02.537Z,191.1,236.1,0.00,-37.2,0.00,0.01
2026-02-05T06:00:02.537Z,190.5,242.6,0.00,-41.7,0.00,0.01
2026-02-05T06:00:02.538Z,187.6,102.4,0.09,-42.9,0.22,0.01
2026-02-05T06:00:02.538Z,210.0,235.5,0.03,-44.1,0.07,0.01
2026-02-05T06:00:02.538Z,179.7,81.9,0.04,-45.3,0.09,0.01
2026-02-05T06:00:02.538Z,171.9,197.1,0.09,-44.5,0.22,0.01
2026-02-05T06:00:02.538Z,178.8,277.0,0.12,-45.2,0.31,0.01
2026-02-05T06:00:02.539Z,194.9,182.7,0.01,-47.1,0.02,0.00
2026-02-05T06:00:02.539Z,173.8,130.2,0.07,-46.4,0.18,0.00
2026-02-05T06:00:02.539Z,180.4,114.7,0.03,-44.4,0.08,0.01
2026-02-05T06:00:02.539Z,191.4,252.5,0.01,-49.0,0.02,0.00
2026-02-05T06:00:02.539Z,156.4,101.8,0.02,-49.3,0.04,0.00
2026-02-05T06:00:02.540Z,127.9,40.5,0.20,-40.4,0.50,0.01
2026-02-05T06:00:02.540Z,114.7,63.9,0.24,-37.7,0.58,0.01
2026-02-05T06:00:02.540Z,116.8,125.4,0.00,-37.7,0.00,0.01
2026-02-05T06:00:02.540Z,92.6,131.6,0.00,-37.8,0.00,0.01
2026-02-05T06:00:02.540Z,99.6,136.4,0.00,-42.1,0.00,0.01
2026-02-05T06:00:02.540Z,96.9,27.0,0.23,-38.7,0.56,0.01
2026-02-05T06:00:02.541Z,96.6,62.6,0.14,-45.8,0.34,0.01
2026-02-05T06:00:02.541Z,118.3,233.8,0.00,-38.4,0.00,0.01
2026-02-05T06:00:02.541Z,123.1,155.7,0.00,-38.0,0.00,0.01
2026-02-05T06:00:02.541Z,150.0,270.9,0.24,-37.8,0.59,0.01
2026-02-05T06:00:02.541Z,176.1,157.7,0.00,-40.3,0.00,0.01
2026-02-05T06:00:02.542Z,200.1,182.3,0.00,-44.0,0.00,0.01
2026-02-05T06:00:02.542Z,219.6,331.3,0.00,-51.4,0.00,0.00
2026-02-05T06:00:02.542Z,253.6,325.7,0.01,-48.3,0.03,0.00
2026-02-05T06:00:02.542Z,259.7,301.3,0.02,-44.5,0.06,0.01
2026-02-05T06:00:02.542Z,263.9,179.1,0.07,-47.0,0.18,0.00
2026-02-05T06:00:02.543Z,296.1,343.1,0.00,-60.1,0.00,0.00
2026-02-05T06:00:02.543Z,243.5,68.2,0.16,-44.2,0.38,0.01
2026-02-05T06:00:02.543Z,241.5,315.9,0.11,-41.5,0.27,0.01
2026-02-05T06:00:02.543Z,183.0,8.6,0.10,-40.7,0.25,0.01
2026-02-05T06:00:02.543Z,155.8,43.3,0.15,-48.4,0.38,0.00
2026-02-05T06:00:02.543Z,110.8,118.1,0.05,-43.8,0.12,0.01
2026-02-05T06:00:02.544Z,129.6,162.4,0.05,-44.5,0.13,0.01
2026-02-05T06:00:02.544Z,127.0,302.5,0.00,-51.7,0.00,0.00
2026-02-05T06:00:02.544Z,184.2,294.6,0.00,-48.8,0.00,0.00
2026-02-05T06:00:02.544Z,241.0,327.5,0.00,-44.8,0.00,0.01
2026-02-05T06:00:02.544Z,236.0,93.1,0.08,-53.3,0.20,0.00
2026-02-05T06:00:02.545Z,254.3,253.7,0.11,-61.5,0.27,0.00
2026-02-05T06:00:02.545Z,214.2,101.9,0.11,-56.4,0.27,0.00
2026-02-05T06:00:02.545Z,189.8,172.8,0.05,-52.1,0.13,0.00
2026-02-05T06:00:02.545Z,148.9,123.2,0.10,-46.4,0.25,0.00
2026-02-05T06:00:02.545Z,176.2,229.3,0.03,-49.0,0.08,0.00
2026-02-05T06:00:02.546Z,190.1,323.4,0.04,-47.7,0.10,0.00
2026-02-05T06:00:02.546Z,185.1,76.9,0.12,-46.5,0.30,0.00
2026-02-05T06:00:02.546Z,221.1,352.9,0.12,-41.8,0.28,0.01
2026-02-05T06:00:02.546Z,257.1,303.2,0.09,-44.4,0.23,0.01
2026-02-05T06:00:02.546Z,275.0,318.5,0.16,-40.4,0.39,0.01
2026-02-05T06:00:02.547Z,254.8,222.7,0.01,-41.8,0.02,0.01
2026-02-05T06:00:02.547Z,297.8,291.7,0.00,-42.7,0.00,0.01
2026-02-05T06:00:02.547Z,261.1,169.4,0.00,-42.3,0.00,0.01
2026-02-05T06:00:02.547Z,256.6,280.4,0.15,-42.3,0.36,0.01
2026-02-05T06:00:02.547Z,216.1,116.4,0.04,-42.3,0.10,0.01
2026-02-05T06:00:02.547Z,190.9,96.4,0.00,-41.6,0.00,0.01
2026-02-05T06:00:02.548Z,202.9,352.2,0.12,-55.2,0.29,0.00
2026-02-05T06:00:02.548Z,216.7,238.2,0.04,-49.4,0.10,0.00
2026-02-05T06:00:02.548Z,164.0,16.6,0.08,-61.7,0.21,0.00
2026-02-05T06:00:02.548Z,210.7,350.3,0.11,-48.8,0.28,0.00
2026-02-05T06:00:02.548Z,250.2,293.8,0.13,-49.9,0.33,0.00
2026-02-05T06:00:02.549Z,230.0,251.0,0.06,-52.1,0.15,0.00
2026-02-05T06:00:02.549Z,248.4,330.5,0.05,-52.5,0.13,0.00
2026-02-05T06:00:02.549Z,287.6,212.5,0.09,-82.0,0.22,0.00
2026-02-05T06:00:02.549Z,286.9,346.6,0.11,-51.5,0.28,0.00
2026-02-05T06:00:02.549Z,282.9,274.0,0.08,-55.2,0.19,0.00
2026-02-05T06:00:02.550Z,303.6,354.6,0.23,-38.7,0.56,0.01
2026-02-05T06:00:02.550Z,298.2,303.4,0.20,-41.4,0.50,0.01
2026-02-05T06:00:02.550Z,315.6,299.4,0.21,-39.7,0.53,0.01
2026-02-05T06:00:02.550Z,299.1,263.9,0.00,-39.8,0.00,0.01
2026-02-05T06:00:02.550Z,258.1,69.4,0.20,-41.1,0.50,0.01
2026-02-05T06:00:02.550Z,219.1,159.5,0.00,-38.9,0.00,0.01
2026-02-05T06:00:02.551Z,205.5,235.1,0.00,-39.7,0.00,0.01
2026-02-05T06:00:02.551Z,202.7,285.5,0.22,-40.1,0.53,0.01
2026-02-05T06:00:02.551Z,157.7,39.0,0.20,-40.9,0.50,0.01
2026-02-05T06:00:02.551Z,200.5,283.3,0.08,-64.9,0.19,0.00
2026-02-05T06:00:02.551Z,211.2,213.1,0.08,-48.1,0.19,0.00
2026-02-05T06:00:02.552Z,179.6,77.2,0.00,-55.0,0.00,0.00
2026-02-05T06:00:02.552Z,145.8,116.3,0.08,-48.0,0.19,0.00
2026-02-05T06:00:02.552Z,167.2,145.9,0.10,-55.8,0.26,0.00
2026-02-05T06:00:02.552Z,168.8,291.7,0.00,-50.3,0.00,0.00
2026-02-05T06:00:02.552Z,195.5,346.4,0.10,-51.9,0.25,0.00
2026-02-05T06:00:02.553Z,211.9,159.4,0.10,-50.9,0.24,0.00
2026-02-05T06:00:02.553Z,254.6,329.5,0.10,-47.0,0.26,0.00
2026-02-05T06:00:02.553Z,260.6,175.9,0.00,-41.6,0.00,0.01
2026-02-05T06:00:02.553Z,261.6,296.7,0.26,-39.0,0.63,0.01
2026-02-05T06:00:02.553Z,258.3,329.8,0.21,-41.1,0.52,0.01
2026-02-05T06:00:02.554Z,276.3,249.6,0.00,-41.0,0.00,0.01
2026-02-05T06:00:02.554Z,255.0,223.0,0.00,-40.3,0.00,0.01
2026-02-05T06:00:02.554Z,271.0,255.9,0.19,-41.4,0.48,0.01
2026-02-05T06:00:02.554Z,243.4,158.5,0.00,-39.9,0.00,0.01
2026-02-05T06:00:02.554Z,228.9,257.4,0.19,-42.0,0.46,0.01
2026-02-05T06:00:02.554Z,192.8,69.0,0.26,-38.1,0.64,0.01
2026-02-05T06:00:02.555Z,169.9,108.7,0.11,-48.8,0.28,0.00
2026-02-05T06:00:02.555Z,171.7,265.1,0.11,-46.8,0.27,0.00
2026-02-05T06:00:02.555Z,209.9,349.4,0.11,-50.7,0.26,0.00
2026-02-05T06:00:02.555Z,176.4,89.8,0.09,-46.7,0.23,0.00
2026-02-05T06:00:02.555Z,211.6,245.2,0.06,-49.1,0.16,0.00
2026-02-05T06:00:02.556Z,257.2,336.5,0.07,-59.4,0.18,0.00
2026-02-05T06:00:02.556Z,261.0,283.9,0.00,-73.1,0.00,0.00
2026-02-05T06:00:02.556Z,228.3,186.3,0.07,-48.9,0.17,0.00
2026-02-05T06:00:02.556Z,218.6,41.1,0.11,-46.2,0.28,0.00
2026-02-05T06:00:02.556Z,172.9,16.8,0.17,-42.1,0.42,0.01
2026-02-05T06:00:02.557Z,139.3,168.7,0.01,-44.2,0.01,0.01
2026-02-05T06:00:02.557Z,102.7,100.7,0.14,-41.5,0.34,0.01
2026-02-05T06:00:02.557Z,136.1,353.1,0.13,-43.7,0.32,0.01
2026-02-05T06:00:02.557Z,128.7,3.9,0.14,-44.6,0.35,0.01
2026-02-05T06:00:02.557Z,186.2,304.6,0.19,-40.3,0.48,0.01
2026-02-05T06:00:02.557Z,207.5,275.3,0.03,-42.2,0.06,0.01
2026-02-05T06:00:02.558Z,216.7,146.7,0.02,-45.4,0.05,0.01
2026-02-05T06:00:02.558Z,207.6,307.5,0.14,-44.6,0.36,0.01
2026-02-05T06:00:02.558Z,269.6,314.1,0.18,-39.6,0.44,0.01
2026-02-05T06:00:02.558Z,272.8,320.3,0.13,-45.8,0.33,0.01
2026-02-05T06:00:02.558Z,252.0,171.3,0.00,-44.9,0.00,0.01
2026-02-05T06:00:02.559Z,275.8,266.0,0.15,-45.6,0.36,0.01
2026-02-05T06:00:02.559Z,215.4,5.3,0.13,-49.7,0.33,0.00
2026-02-05T06:00:02.559Z,223.7,355.7,0.13,-42.7,0.33,0.01
2026-02-05T06:00:02.559Z,176.1,82.2,0.13,-45.0,0.31,0.01
2026-02-05T06:00:02.559Z,169.2,136.6,0.07,-55.7,0.17,0.00
2026-02-05T06:00:02.560Z,164.2,241.0,0.14,-43.8,0.36,0.01
2026-02-05T06:00:02.560Z,215.1,260.0,0.01,-42.2,0.03,0.01
2026-02-05T06:00:02.560Z,215.1,355.5,0.13,-43.3,0.33,0.01
2026-02-05T06:00:02.560Z,219.8,106.0,0.00,-41.5,0.00,0.01
2026-02-05T06:00:02.560Z,228.9,182.0,0.08,-48.5,0.19,0.00
2026-02-05T06:00:02.561Z,218.4,188.2,0.07,-50.0,0.19,0.00
2026-02-05T06:00:02.561Z,202.6,180.9,0.08,-47.9,0.19,0.00
2026-02-05T06:00:02.561Z,139.9,42.4,0.13,-45.0,0.32,0.01
2026-02-05T06:00:02.561Z,180.7,310.0,0.12,-46.2,0.29,0.00
2026-02-05T06:00:02.561Z,216.1,358.9,0.16,-42.2,0.39,0.01
2026-02-05T06:00:02.562Z,229.6,255.7,0.08,-49.6,0.19,0.00
2026-02-05T06:00:02.562Z,262.6,346.0,0.10,-46.2,0.26,0.00
2026-02-05T06:00:02.562Z,264.2,50.1,0.19,-38.8,0.48,0.01
2026-02-05T06:00:02.562Z,204.4,11.4,0.16,-40.6,0.39,0.01
2026-02-05T06:00:02.562Z,170.3,188.0,0.00,-39.5,0.01,0.01
2026-02-05T06:00:02.562Z,158.9,198.7,0.00,-39.0,0.00,0.01
2026-02-05T06:00:02.563Z,95.3,28.2,0.17,-40.8,0.43,0.01
2026-02-05T06:00:02.563Z,145.8,302.5,0.17,-38.2,0.42,0.01
2026-02-05T06:00:02.563Z,160.4,84.4,0.00,-39.8,0.00,0.01
2026-02-05T06:00:02.563Z,144.5,108.7,0.01,-39.3,0.01,0.01
2026-02-05T06:00:02.563Z,112.6,38.9,0.18,-38.5,0.43,0.01
2026-02-05T06:00:02.564Z,138.3,157.1,0.00,-49.3,0.00,0.00
2026-02-05T06:00:02.564Z,137.7,299.3,0.00,-66.0,0.00,0.00
2026-02-05T06:00:02.564Z,164.4,217.9,0.07,-57.1,0.18,0.00
2026-02-05T06:00:02.564Z,157.7,75.2,0.07,-51.0,0.18,0.00
2026-02-05T06:00:02.564Z,198.0,240.4,0.05,-50.9,0.13,0.00
2026-02-05T06:00:02.565Z,230.8,321.1,0.00,-49.8,0.00,0.00
2026-02-05T06:00:02.565Z,218.2,236.5,0.07,-60.5,0.17,0.00
2026-02-05T06:00:02.565Z,246.5,359.0,0.00,-54.6,0.00,0.00
2026-02-05T06:00:02.565Z,277.1,228.6,0.08,-62.1,0.21,0.00
2026-02-05T06:00:02.565Z,231.8,13.6,0.05,-63.0,0.13,0.00
2026-02-05T06:00:02.566Z,228.4,304.4,0.18,-42.4,0.45,0.01
2026-02-05T06:00:02.566Z,200.9,98.9,0.00,-42.4,0.00,0.01
2026-02-05T06:00:02.566Z,188.6,297.3,0.19,-43.8,0.46,0.01
2026-02-05T06:00:02.566Z,163.0,100.8,0.00,-43.4,0.00,0.01
2026-02-05T06:00:02.566Z,164.6,21.6,0.19,-41.9,0.48,0.01
2026-02-05T06:00:02.566Z,125.6,109.2,0.00,-42.7,0.00,0.01
2026-02-05T06:00:02.567Z,107.1,6.4,0.19,-42.9,0.47,0.01
2026-02-05T06:00:02.567Z,101.6,270.0,0.16,-45.4,0.41,0.01
2026-02-05T06:00:02.567Z,98.3,84.4,0.00,-44.0,0.00,0.01
2026-02-05T06:00:02.567Z,116.3,111.6,0.00,-43.2,0.00,0.01
2026-02-05T06:00:02.567Z,139.5,225.2,0.09,-43.1,0.23,0.01
2026-02-05T06:00:02.568Z,187.4,246.0,0.05,-40.4,0.13,0.01
2026-02-05T06:00:02.568Z,196.4,314.7,0.07,-40.1,0.16,0.01
2026-02-05T06:00:02.568Z,226.7,236.3,0.06,-40.2,0.15,0.01
2026-02-05T06:00:02.568Z,253.5,245.4,0.06,-40.4,0.14,0.01
2026-02-05T06:00:02.568Z,232.7,121.2,0.10,-41.4,0.25,0.01
2026-02-05T06:00:02.569Z,194.0,52.2,0.11,-38.7,0.27,0.01
2026-02-05T06:00:02.569Z,178.3,236.5,0.08,-40.9,0.20,0.01
2026-02-05T06:00:02.569Z,185.0,269.6,0.08,-41.1,0.20,0.01
2026-02-05T06:00:02.569Z,173.4,187.7,0.00,-40.1,0.00,0.01
2026-02-05T06:00:02.569Z,221.0,359.1,0.15,-43.7,0.37,0.01
2026-02-05T06:00:02.569Z,260.5,249.9,0.02,-42.5,0.05,0.01
2026-02-05T06:00:02.570Z,218.1,24.1,0.15,-41.9,0.37,0.01
2026-02-05T06:00:02.570Z,169.7,27.6,0.16,-41.2,0.40,0.01
2026-02-05T06:00:02.570Z,156.1,119.8,0.00,-41.4,0.00,0.01
2026-02-05T06:00:02.570Z,138.2,269.7,0.00,-39.5,0.00,0.01
2026-02-05T06:00:02.570Z,145.3,285.1,0.00,-41.2,0.00,0.01
2026-02-05T06:00:02.571Z,206.2,329.0,0.20,-40.2,0.49,0.01
2026-02-05T06:00:02.571Z,261.6,304.5,0.15,-41.3,0.37,0.01
2026-02-05T06:00:02.571Z,261.7,120.2,0.00,-39.9,0.00,0.01
2026-02-05T06:00:02.571Z,209.3,7.8,0.11,-63.7,0.27,0.00
2026-02-05T06:00:02.571Z,177.7,126.8,0.08,-47.4,0.20,0.00
2026-02-05T06:00:02.572Z,118.7,34.3,0.00,-48.4,0.00,0.00
2026-02-05T06:00:02.572Z,65.7,39.3,0.09,-58.1,0.23,0.00
2026-02-05T06:00:02.572Z,78.6,184.6,0.00,-50.6,0.00,0.00
2026-02-05T06:00:02.572Z,117.2,201.2,0.00,-48.4,0.00,0.00
2026-02-05T06:00:02.572Z,140.8,244.4,0.12,-50.9,0.30,0.00
2026-02-05T06:00:02.572Z,151.9,90.0,0.09,-51.7,0.24,0.00
2026-02-05T06:00:02.573Z,153.1,45.1,0.09,-52.0,0.23,0.00
2026-02-05T06:00:02.573Z,168.6,262.5,0.11,-51.2,0.28,0.00
2026-02-05T06:00:02.573Z,171.4,215.1,0.00,-49.8,0.00,0.00
2026-02-05T06:00:02.573Z,139.6,85.2,0.08,-48.1,0.20,0.00
2026-02-05T06:00:02.573Z,164.4,214.0,0.13,-44.4,0.31,0.01
2026-02-05T06:00:02.574Z,218.7,316.7,0.11,-47.4,0.28,0.00
2026-02-05T06:00:02.574Z,222.1,279.5,0.13,-47.2,0.33,0.00
2026-02-05T06:00:02.574Z,234.6,277.7,0.13,-45.3,0.33,0.01
2026-02-05T06:00:02.574Z,249.0,157.2,0.04,-46.9,0.10,0.00
2026-02-05T06:00:02.574Z,256.4,250.7,0.12,-46.4,0.29,0.00
2026-02-05T06:00:02.575Z,227.6,173.1,0.06,-45.8,0.14,0.01
2026-02-05T06:00:02.575Z,218.9,235.8,0.15,-44.5,0.37,0.01
2026-02-05T06:00:02.575Z,230.6,336.2,0.13,-48.5,0.31,0.00
2026-02-05T06:00:02.575Z,199.9,3.6,0.14,-47.8,0.36,0.00
2026-02-05T06:00:02.575Z,208.5,293.6,0.20,-38.9,0.50,0.01
2026-02-05T06:00:02.576Z,228.9,275.4,0.00,-38.3,0.00,0.01
2026-02-05T06:00:02.576Z,202.6,104.1,0.18,-38.9,0.44,0.01
2026-02-05T06:00:02.576Z,206.6,356.4,0.20,-38.1,0.48,0.01
2026-02-05T06:00:02.576Z,225.4,97.2,0.21,-38.5,0.53,0.01
2026-02-05T06:00:02.576Z,229.2,313.0,0.19,-38.9,0.47,0.01
2026-02-05T06:00:02.576Z,240.5,331.6,0.20,-38.4,0.48,0.01
2026-02-05T06:00:02.577Z,228.7,45.5,0.18,-38.9,0.46,0.01
2026-02-05T06:00:02.577Z,162.5,25.4,0.19,-38.9,0.47,0.01
2026-02-05T06:00:02.577Z,158.2,75.5,0.19,-38.5,0.47,0.01
2026-02-05T06:00:02.577Z,161.4,329.2,0.19,-39.6,0.46,0.01
2026-02-05T06:00:02.577Z,126.2,155.6,0.01,-49.7,0.01,0.00
2026-02-05T06:00:02.578Z,177.5,301.8,0.02,-39.8,0.03,0.01
2026-02-05T06:00:02.578Z,239.3,334.5,0.00,-38.6,0.00,0.01
2026-02-05T06:00:02.578Z,260.0,178.8,0.00,-40.9,0.00,0.01
2026-02-05T06:00:02.578Z,233.2,195.4,0.01,-40.2,0.01,0.01
2026-02-05T06:00:02.578Z,255.8,268.7,0.00,-40.5,0.00,0.01
2026-02-05T06:00:02.579Z,248.1,263.0,0.02,-39.6,0.05,0.01
2026-02-05T06:00:02.579Z,207.9,133.8,0.07,-41.0,0.17,0.01
2026-02-05T06:00:02.579Z,184.0,59.2,0.16,-39.2,0.39,0.01
2026-02-05T06:00:02.579Z,181.7,184.0,0.00,-39.4,0.00,0.01
2026-02-05T06:00:02.579Z,156.5,142.5,0.04,-42.4,0.09,0.01
2026-02-05T06:00:02.580Z,154.1,250.9,0.05,-38.0,0.12,0.01
2026-02-05T06:00:02.580Z,198.2,354.3,0.13,-37.5,0.33,0.01
2026-02-05T06:00:02.580Z,211.3,125.0,0.14,-37.4,0.35,0.01
2026-02-05T06:00:02.580Z,178.9,21.5,0.14,-37.6,0.34,0.01
2026-02-05T06:00:02.580Z,164.6,71.5,0.14,-37.2,0.34,0.01
2026-02-05T06:00:02.580Z,162.7,241.2,0.05,-37.4,0.12,0.01
2026-02-05T06:00:02.581Z,160.1,341.5,0.14,-38.4,0.35,0.01
2026-02-05T06:00:02.581Z,201.3,330.8,0.15,-37.6,0.38,0.01
2026-02-05T06:00:02.581Z,266.0,345.1,0.11,-47.4,0.28,0.00
2026-02-05T06:00:02.581Z,317.5,328.7,0.19,-38.7,0.46,0.01
2026-02-05T06:00:02.581Z,286.4,85.8,0.00,-40.6,0.00,0.01
2026-02-05T06:00:02.582Z,275.3,286.3,0.14,-41.0,0.34,0.01
2026-02-05T06:00:02.582Z,227.8,92.9,0.00,-40.6,0.00,0.01
2026-02-05T06:00:02.582Z,227.8,345.2,0.09,-39.9,0.21,0.01
2026-02-05T06:00:02.582Z,176.1,70.1,0.04,-39.6,0.10,0.01
2026-02-05T06:00:02.582Z,199.7,204.2,0.00,-39.1,0.00,0.01
2026-02-05T06:00:02.583Z,190.9,241.9,0.00,-39.2,0.00,0.01
2026-02-05T06:00:02.583Z,230.1,289.3,0.12,-38.8,0.28,0.01
2026-02-05T06:00:02.583Z,215.9,274.1,0.07,-49.4,0.16,0.00
2026-02-05T06:00:02.583Z,212.9,55.2,0.09,-45.0,0.22,0.01
2026-02-05T06:00:02.583Z,215.7,217.8,0.11,-42.9,0.28,0.01
2026-02-05T06:00:02.584Z,225.3,290.1,0.12,-43.0,0.29,0.01
2026-02-05T06:00:02.584Z,211.5,220.4,0.09,-51.3,0.22,0.00
2026-02-05T06:00:02.584Z,206.3,247.8,0.11,-46.8,0.26,0.00
2026-02-05T06:00:02.584Z,228.3,165.3,0.07,-43.1,0.18,0.01
2026-02-05T06:00:02.584Z,242.7,289.8,0.11,-44.0,0.26,0.01
2026-02-05T06:00:02.585Z,210.0,126.9,0.11,-44.8,0.28,0.01
2026-02-05T06:00:02.585Z,199.0,165.3,0.01,-46.4,0.01,0.00
2026-02-05T06:00:02.585Z,181.0,157.6,0.00,-39.3,0.00,0.01
2026-02-05T06:00:02.585Z,150.4,12.4,0.20,-41.4,0.49,0.01
2026-02-05T06:00:02.585Z,98.7,31.4,0.18,-40.3,0.46,0.01
2026-02-05T06:00:02.586Z,125.2,259.4,0.02,-40.5,0.05,0.01
2026-02-05T06:00:02.586Z,97.7,27.9,0.21,-40.8,0.52,0.01
